100 50
47 33 N
47 34 T
47 35 H
47 36 T
47 37 N
47 38 H
47 39 N
47 40 N
47 41 N
47 42 N
47 43 N
47 44 N
47 45 N
47 46 B
47 47 N
47 48 N
47 49 N
47 50 B
48 1 N
48 2 N
48 3 T
48 4 N
48 5 T
48 6 N
48 7 T
48 8 T
48 9 N
48 10 N
48 11 N
48 12 N
48 13 N
48 14 H
48 15 N
48 16 B
48 17 N
48 18 H
48 19 B
48 20 T
48 21 H
48 22 N
48 23 B
48 24 N
48 25 N
48 26 N
48 27 N
48 28 H
48 29 H
48 30 H
48 31 B
48 32 T
48 33 T
48 34 N
48 35 T
48 36 N
48 37 N
48 38 N
48 39 N
48 40 N
48 41 H
48 42 H
48 43 N
48 44 N
48 45 N
48 46 H
48 47 N
48 48 N
48 49 N
48 50 H
49 1 H
49 2 N
49 3 N
49 4 H
49 5 N
49 6 H
49 7 N
49 8 T
49 9 H
49 10 N
49 11 T
49 12 T
49 13 N
49 14 T
49 15 H
49 16 T
49 17 T
49 18 T
49 19 T
49 20 N
49 21 H
49 22 H
49 23 N
49 24 T
49 25 N
49 26 N
49 27 N
49 28 N
49 29 N
49 30 H
49 31 H
49 32 N
49 33 T
49 34 N
49 35 T
49 36 N
49 37 H
49 38 N
49 39 T
49 40 N
49 41 N
49 42 T
49 43 N
49 44 N
49 45 N
49 46 N
49 47 T
49 48 N
49 49 N
49 50 T
50 1 N
50 2 N
50 3 N
50 4 T
50 5 T
50 6 N
50 7 H
50 8 N
50 9 N
50 10 H
50 11 T
50 12 H
50 13 B
50 14 N
50 15 N
50 16 N
50 17 N
50 18 H
50 19 N
50 20 N
50 21 N
50 22 N
50 23 B
50 24 T
50 25 B
50 26 N
50 27 N
50 28 B
50 29 H
50 30 N
50 31 H
50 32 N
50 33 N
50 34 H
50 35 N
50 36 N
50 37 N
50 38 B
50 39 B
50 40 N
50 41 N
50 42 N
50 43 T
50 44 B
50 45 N
50 46 N
50 47 N
50 48 N
50 49 H
50 50 H
51 1 H
51 2 N
51 3 B
51 4 T
51 5 N
51 6 N
51 7 N
51 8 T
51 9 H
51 10 H
51 11 T
51 12 N
51 13 H
51 14 T
51 15 N
51 16 N
51 17 N
51 18 N
51 19 H
51 20 N
51 21 N
51 22 T
51 23 N
51 24 T
51 25 B
51 26 N
51 27 B
51 28 N
51 29 T
51 30 H
51 31 B
51 32 H
51 33 N
51 34 N
51 35 N
51 36 H
51 37 T
51 38 N
51 39 H
51 40 N
51 41 B
51 42 N
51 43 H
51 44 N
51 45 N
51 46 T
51 47 T
51 48 N
51 49 N
51 50 T
52 1 N
52 2 N
52 3 B
52 4 N
52 5 H
52 6 T
52 7 N
52 8 N
52 9 H
52 10 N
52 11 B
52 12 N
52 13 N
52 14 N
52 15 B
52 16 N
52 17 N
52 18 T
52 19 N
52 20 N
52 21 T
52 22 B
52 23 N
52 24 N
52 25 B
52 26 T
52 27 T
52 28 N
52 29 N
52 30 H
52 31 H
52 32 H
52 33 N
52 34 N
52 35 B
52 36 N
52 37 N
52 38 H
52 39 N
52 40 N
52 41 B
52 42 H
52 43 T
52 44 H
52 45 N
52 46 H
52 47 N
52 48 B
52 49 T
52 50 N
53 1 B
53 2 B
53 3 T
53 4 N
53 5 N
53 6 H
53 7 N
53 8 H
53 9 H
53 10 T
53 11 B
53 12 N
53 13 T
53 14 H
53 15 H
53 16 H
53 17 T
53 18 H
53 19 B
53 20 T
53 21 B
53 22 N
53 23 T
53 24 T
53 25 N
53 26 N
53 27 H
53 28 H
53 29 N
53 30 N
53 31 T
53 32 T
53 33 N
53 34 N
53 35 N
53 36 H
53 37 T
53 38 T
53 39 N
53 40 H
53 41 B
53 42 T
53 43 H
53 44 H
53 45 N
53 46 T
53 47 N
53 48 N
53 49 N
53 50 H
54 1 T
54 2 N
54 3 N
54 4 H
54 5 T
54 6 N
54 7 H
54 8 N
54 9 T
54 10 H
54 11 N
54 12 N
54 13 T
54 14 N
54 15 B
54 16 N
54 17 T
54 18 N
54 19 N
54 20 H
54 21 N
54 22 H
54 23 N
54 24 T
54 25 N
54 26 N
54 27 N
54 28 N
54 29 N
54 30 N
54 31 N
54 32 T
54 33 N
54 34 N
54 35 N
54 36 N
54 37 T
54 38 H
54 39 T
54 40 N
54 41 H
54 42 T
54 43 N
54 44 N
54 45 B
54 46 B
54 47 T
54 48 N
54 49 H
54 50 N
55 1 T
55 2 H
55 3 N
55 4 N
55 5 N
55 6 N
55 7 N
55 8 N
55 9 H
55 10 B
55 11 N
55 12 H
55 13 H
55 14 H
55 15 N
55 16 H
55 17 B
55 18 N
55 19 N
55 20 H
55 21 N
55 22 H
55 23 N
55 24 T
55 25 H
55 26 T
55 27 T
55 28 N
55 29 H
55 30 N
55 31 N
55 32 N
55 33 B
55 34 N
55 35 B
55 36 N
55 37 H
55 38 T
55 39 N
55 40 B
55 41 N
55 42 T
55 43 N
55 44 N
55 45 H
55 46 N
55 47 T
55 48 H
55 49 H
55 50 B
56 1 H
56 2 N
56 3 B
56 4 N
56 5 N
56 6 B
56 7 N
56 8 N
56 9 N
56 10 N
56 11 N
56 12 T
56 13 B
56 14 N
56 15 N
56 16 T
56 17 N
56 18 N
56 19 B
56 20 T
56 21 H
56 22 H
56 23 H
56 24 N
56 25 N
56 26 H
56 27 N
56 28 T
56 29 T
56 30 N
56 31 N
56 32 H
56 33 B
56 34 B
56 35 T
56 36 B
56 37 N
56 38 T
56 39 N
56 40 H
56 41 H
56 42 T
56 43 T
56 44 H
56 45 N
56 46 N
56 47 N
56 48 H
56 49 N
56 50 N
57 1 N
57 2 N
57 3 T
57 4 N
57 5 T
57 6 N
57 7 B
57 8 N
57 9 N
57 10 H
57 11 N
57 12 N
57 13 N
57 14 N
57 15 H
57 16 T
57 17 N
57 18 H
57 19 T
57 20 N
57 21 B
57 22 N
57 23 B
57 24 N
57 25 H
57 26 N
57 27 T
57 28 N
57 29 H
57 30 N
57 31 N
57 32 N
57 33 N
57 34 N
57 35 N
57 36 H
57 37 N
57 38 N
57 39 N
57 40 T
57 41 N
57 42 N
57 43 H
57 44 T
57 45 N
57 46 N
57 47 N
57 48 B
57 49 N
57 50 B
58 1 H
58 2 N
58 3 B
58 4 T
58 5 N
58 6 N
58 7 H
58 8 H
58 9 T
58 10 N
58 11 T
58 12 B
58 13 N
58 14 H
58 15 H
58 16 N
58 17 T
58 18 N
58 19 N
58 20 N
58 21 H
58 22 B
58 23 T
58 24 T
58 25 N
58 26 N
58 27 H
58 28 N
58 29 N
58 30 N
58 31 H
58 32 N
58 33 N
58 34 H
58 35 H
58 36 N
58 37 N
58 38 H
58 39 N
58 40 N
58 41 T
58 42 N
58 43 T
58 44 N
58 45 H
58 46 B
58 47 T
58 48 N
58 49 H
58 50 N
59 1 N
59 2 T
59 3 H
59 4 H
59 5 N
59 6 B
59 7 T
59 8 N
59 9 H
59 10 N
59 11 N
59 12 T
59 13 H
59 14 N
59 15 T
59 16 N
59 17 T
59 18 H
59 19 B
59 20 B
59 21 N
59 22 H
59 23 N
59 24 B
59 25 N
59 26 T
59 27 T
59 28 N
59 29 N
59 30 N
59 31 N
59 32 T
59 33 N
59 34 N
59 35 T
59 36 T
59 37 N
59 38 N
59 39 T
59 40 H
59 41 T
59 42 N
59 43 T
59 44 N
59 45 N
59 46 N
59 47 H
59 48 N
59 49 H
59 50 N
60 1 H
60 2 N
60 3 B
60 4 H
60 5 N
60 6 N
60 7 H
60 8 H
60 9 N
60 10 N
60 11 N
60 12 N
60 13 N
60 14 H
60 15 H
60 16 T
60 17 N
60 18 N
60 19 N
60 20 N
60 21 N
60 22 N
60 23 N
60 24 N
60 25 N
60 26 H
60 27 N
60 28 H
60 29 N
60 30 T
60 31 T
60 32 N
60 33 N
60 34 H
60 35 N
60 36 N
60 37 H
60 38 T
60 39 T
60 40 T
60 41 H
60 42 T
60 43 B
60 44 T
60 45 T
60 46 N
60 47 N
60 48 N
60 49 N
60 50 N
61 1 N
61 2 N
61 3 N
61 4 N
61 5 N
61 6 N
61 7 H
61 8 T
61 9 B
61 10 T
61 11 N
61 12 N
61 13 B
61 14 H
61 15 T
61 16 N
61 17 T
61 18 T
61 19 H
61 20 N
61 21 N
61 22 N
61 23 H
61 24 H
61 25 B
61 26 N
61 27 B
61 28 T
61 29 N
61 30 N
61 31 H
61 32 B
61 33 H
61 34 H
61 35 T
61 36 N
61 37 H
61 38 N
61 39 N
61 40 N
61 41 H
61 42 H
61 43 N
61 44 H
61 45 N
61 46 N
61 47 N
61 48 N
61 49 B
61 50 T
62 1 H
62 2 B
62 3 N
62 4 T
62 5 N
62 6 N
62 7 T
62 8 N
62 9 T
62 10 T
62 11 N
62 12 H
62 13 H
62 14 N
62 15 N
62 16 N
62 17 N
62 18 H
62 19 T
62 20 H
62 21 N
62 22 B
62 23 H
62 24 H
62 25 N
62 26 B
62 27 H
62 28 N
62 29 N
62 30 T
62 31 N
62 32 H
62 33 B
62 34 H
62 35 H
62 36 N
62 37 N
62 38 B
62 39 N
62 40 H
62 41 H
62 42 N
62 43 H
62 44 N
62 45 H
62 46 B
62 47 T
62 48 N
62 49 T
62 50 N
63 1 T
63 2 T
63 3 T
63 4 N
63 5 T
63 6 T
63 7 H
63 8 N
63 9 N
63 10 N
63 11 H
63 12 N
63 13 H
63 14 H
63 15 N
63 16 T
63 17 N
63 18 H
63 19 H
63 20 N
63 21 N
63 22 H
63 23 N
63 24 N
63 25 T
63 26 N
63 27 N
63 28 N
63 29 H
63 30 N
63 31 N
63 32 N
63 33 N
63 34 N
63 35 H
63 36 T
63 37 N
63 38 H
63 39 N
63 40 T
63 41 N
63 42 T
63 43 B
63 44 N
63 45 T
63 46 N
63 47 H
63 48 H
63 49 N
63 50 T
64 1 N
64 2 N
64 3 B
64 4 T
64 5 N
64 6 T
64 7 B
64 8 N
64 9 H
64 10 B
64 11 N
64 12 N
64 13 N
64 14 N
64 15 N
64 16 N
64 17 T
64 18 N
64 19 N
64 20 B
64 21 N
64 22 N
64 23 N
64 24 N
64 25 N
64 26 N
64 27 N
64 28 N
64 29 N
64 30 H
64 31 T
64 32 N
64 33 T
64 34 N
64 35 H
64 36 N
64 37 N
64 38 N
64 39 N
64 40 H
64 41 N
64 42 N
64 43 B
64 44 T
64 45 N
64 46 N
64 47 B
64 48 N
64 49 N
64 50 T
65 1 N
65 2 T
65 3 N
65 4 T
65 5 H
65 6 B
65 7 N
65 8 T
65 9 N
65 10 N
65 11 T
65 12 N
65 13 H
65 14 H
65 15 N
65 16 T
65 17 N
65 18 N
65 19 T
65 20 N
65 21 T
65 22 N
65 23 H
65 24 N
65 25 H
65 26 N
65 27 T
65 28 T
65 29 N
65 30 N
65 31 N
65 32 N
65 33 N
65 34 N
65 35 T
65 36 N
65 37 T
65 38 N
65 39 N
65 40 H
65 41 H
65 42 N
65 43 H
65 44 N
65 45 N
65 46 N
65 47 N
65 48 N
65 49 H
65 50 T
66 1 H
66 2 N
66 3 N
66 4 N
66 5 H
66 6 T
66 7 T
66 8 B
66 9 N
66 10 T
66 11 H
66 12 N
66 13 N
66 14 H
66 15 H
66 16 H
66 17 N
66 18 B
66 19 H
66 20 H
66 21 H
66 22 H
66 23 N
66 24 H
66 25 T
66 26 T
66 27 H
66 28 N
66 29 H
66 30 N
66 31 T
66 32 T
66 33 T
66 34 H
66 35 T
66 36 N
66 37 N
66 38 N
66 39 N
66 40 T
66 41 B
66 42 N
66 43 N
66 44 N
66 45 B
66 46 B
66 47 N
66 48 N
66 49 H
66 50 N
67 1 N
67 2 N
67 3 N
67 4 T
67 5 N
67 6 N
67 7 N
67 8 H
67 9 N
67 10 N
67 11 H
67 12 N
67 13 H
67 14 N
67 15 N
67 16 T
67 17 H
67 18 N
67 19 T
67 20 N
67 21 T
67 22 H
67 23 H
67 24 N
67 25 N
67 26 N
67 27 B
67 28 N
67 29 T
67 30 T
67 31 N
67 32 N
67 33 T
67 34 H
67 35 N
67 36 B
67 37 T
67 38 T
67 39 H
67 40 N
67 41 N
67 42 N
67 43 N
67 44 H
67 45 T
67 46 T
67 47 B
67 48 N
67 49 N
67 50 B
68 1 N
68 2 N
68 3 H
68 4 T
68 5 B
68 6 N
68 7 N
68 8 H
68 9 B
68 10 N
68 11 N
68 12 N
68 13 H
68 14 N
68 15 H
68 16 N
68 17 N
68 18 N
68 19 T
68 20 T
68 21 H
68 22 T
68 23 N
68 24 N
68 25 T
68 26 H
68 27 N
68 28 N
68 29 T
68 30 N
68 31 N
68 32 H
68 33 N
68 34 N
68 35 N
68 36 T
68 37 B
68 38 N
68 39 N
68 40 N
68 41 T
68 42 T
68 43 N
68 44 H
68 45 H
68 46 N
68 47 N
68 48 N
68 49 N
68 50 T
69 1 B
69 2 B
69 3 N
69 4 N
69 5 B
69 6 B
69 7 H
69 8 T
69 9 T
69 10 H
69 11 N
69 12 B
69 13 N
69 14 N
69 15 N
69 16 T
69 17 N
69 18 N
69 19 N
69 20 T
69 21 T
69 22 T
69 23 N
69 24 T
69 25 H
69 26 T
69 27 N
69 28 N
69 29 N
69 30 B
69 31 N
69 32 H
69 33 N
69 34 T
69 35 B
69 36 B
69 37 B
69 38 H
69 39 T
69 40 N
69 41 H
69 42 T
69 43 N
69 44 N
69 45 T
69 46 T
69 47 H
69 48 T
69 49 N
69 50 T
70 1 B
70 2 N
70 3 T
70 4 H
70 5 N
70 6 H
70 7 B
70 8 T
70 9 N
70 10 B
70 11 N
70 12 H
70 13 N
70 14 T
70 15 T
70 16 B
70 17 N
70 18 N
70 19 H
70 20 T
70 21 H
70 22 T
70 23 N
70 24 T
70 25 N
70 26 H
70 27 T
70 28 N
70 29 N
70 30 N
70 31 N
70 32 T
70 33 B
70 34 N
70 35 H
70 36 N
70 37 N
70 38 N
70 39 B
70 40 N
70 41 T
70 42 N
70 43 H
70 44 B
70 45 H
70 46 N
70 47 T
70 48 N
70 49 N
70 50 N
71 1 T
71 2 N
71 3 N
71 4 T
71 5 N
71 6 T
71 7 N
71 8 T
71 9 T
71 10 B
71 11 N
71 12 N
71 13 N
71 14 H
71 15 N
71 16 N
71 17 T
71 18 N
71 19 T
71 20 T
71 21 H
71 22 N
71 23 N
71 24 N
71 25 N
71 26 T
71 27 T
71 28 N
71 29 N
71 30 T
71 31 H
71 32 N
71 33 N
71 34 H
71 35 T
71 36 N
71 37 T
71 38 N
71 39 N
71 40 H
71 41 N
71 42 N
71 43 N
71 44 T
71 45 B
71 46 N
71 47 N
71 48 H
71 49 N
71 50 T
72 1 N
72 2 N
72 3 N
72 4 T
72 5 N
72 6 B
72 7 N
72 8 N
72 9 H
72 10 N
72 11 H
72 12 N
72 13 N
72 14 H
72 15 N
72 16 H
72 17 B
72 18 N
72 19 B
72 20 T
72 21 N
72 22 H
72 23 N
72 24 N
72 25 T
72 26 T
72 27 H
72 28 H
72 29 N
72 30 H
72 31 H
72 32 T
72 33 N
72 34 T
72 35 N
72 36 N
72 37 N
72 38 N
72 39 N
72 40 B
72 41 N
72 42 N
72 43 N
72 44 B
72 45 N
72 46 N
72 47 H
72 48 N
72 49 N
72 50 N
73 1 B
73 2 B
73 3 N
73 4 N
73 5 N
73 6 B
73 7 B
73 8 N
73 9 H
73 10 T
73 11 N
73 12 N
73 13 N
73 14 H
73 15 H
73 16 N
73 17 H
73 18 T
73 19 H
73 20 N
73 21 N
73 22 H
73 23 H
73 24 N
73 25 N
73 26 N
73 27 N
73 28 N
73 29 T
73 30 T
73 31 N
73 32 T
73 33 T
73 34 B
73 35 N
73 36 B
73 37 N
73 38 N
73 39 N
73 40 T
73 41 H
73 42 N
73 43 T
73 44 N
73 45 N
73 46 N
73 47 H
73 48 T
73 49 N
73 50 N
74 1 N
74 2 H
74 3 N
74 4 N
74 5 N
74 6 B
74 7 B
74 8 T
74 9 N
74 10 H
74 11 T
74 12 T
74 13 N
74 14 N
74 15 T
74 16 T
74 17 T
74 18 N
74 19 N
74 20 N
74 21 B
74 22 T
74 23 T
74 24 H
74 25 H
74 26 T
74 27 H
74 28 N
74 29 H
74 30 T
74 31 T
74 32 B
74 33 H
74 34 T
74 35 T
74 36 T
74 37 T
74 38 H
74 39 N
74 40 B
74 41 T
74 42 T
74 43 N
74 44 T
74 45 H
74 46 B
74 47 N
74 48 B
74 49 N
74 50 T
75 1 H
75 2 H
75 3 N
75 4 B
75 5 N
75 6 N
75 7 B
75 8 N
75 9 T
75 10 N
75 11 N
75 12 N
75 13 N
75 14 T
75 15 N
75 16 N
75 17 N
75 18 B
75 19 T
75 20 N
75 21 N
75 22 N
75 23 B
75 24 B
75 25 N
75 26 N
75 27 B
75 28 B
75 29 T
75 30 N
75 31 T
75 32 T
75 33 T
75 34 T
75 35 N
75 36 N
75 37 N
75 38 N
75 39 N
75 40 N
75 41 B
75 42 T
75 43 H
75 44 T
75 45 H
75 46 H
75 47 N
75 48 N
75 49 T
75 50 N
76 1 H
76 2 T
76 3 N
76 4 N
76 5 T
76 6 H
76 7 T
76 8 T
76 9 H
76 10 T
76 11 N
76 12 N
76 13 N
76 14 B
76 15 B
76 16 T
76 17 H
76 18 H
76 19 H
76 20 H
76 21 T
76 22 N
76 23 N
76 24 N
76 25 B
76 26 T
76 27 B
76 28 N
76 29 T
76 30 N
76 31 N
76 32 H
76 33 N
76 34 H
76 35 N
76 36 H
76 37 N
76 38 T
76 39 N
76 40 N
76 41 N
76 42 T
76 43 N
76 44 B
76 45 T
76 46 N
76 47 N
76 48 N
76 49 B
76 50 N
77 1 T
77 2 T
77 3 N
77 4 N
77 5 B
77 6 N
77 7 N
77 8 N
77 9 H
77 10 N
77 11 T
77 12 H
77 13 N
77 14 N
77 15 N
77 16 N
77 17 H
77 18 N
77 19 N
77 20 N
77 21 H
77 22 H
77 23 N
77 24 N
77 25 N
77 26 N
77 27 N
77 28 N
77 29 N
77 30 N
77 31 N
77 32 N
77 33 H
77 34 B
77 35 N
77 36 N
77 37 T
77 38 H
77 39 N
77 40 N
77 41 H
77 42 N
77 43 B
77 44 N
77 45 N
77 46 B
77 47 T
77 48 T
77 49 N
77 50 T
78 1 N
78 2 N
78 3 T
78 4 H
78 5 N
78 6 N
78 7 T
78 8 B
78 9 N
78 10 N
78 11 B
78 12 N
78 13 H
78 14 H
78 15 H
78 16 H
78 17 N
78 18 N
78 19 B
78 20 H
78 21 T
78 22 B
78 23 N
78 24 N
78 25 T
78 26 T
78 27 N
78 28 T
78 29 N
78 30 H
78 31 T
78 32 T
78 33 T
78 34 N
78 35 N
78 36 N
78 37 T
78 38 N
78 39 N
78 40 N
78 41 T
78 42 H
78 43 T
78 44 H
78 45 T
78 46 N
78 47 H
78 48 N
78 49 N
78 50 T
79 1 B
79 2 N
79 3 N
79 4 T
79 5 H
79 6 N
79 7 H
79 8 B
79 9 B
79 10 T
79 11 N
79 12 T
79 13 N
79 14 B
79 15 T
79 16 N
79 17 N
79 18 B
79 19 H
79 20 B
79 21 N
79 22 B
79 23 N
79 24 T
79 25 H
79 26 H
79 27 T
79 28 B
79 29 N
79 30 N
79 31 H
79 32 H
79 33 H
79 34 B
79 35 T
79 36 N
79 37 H
79 38 T
79 39 T
79 40 N
79 41 T
79 42 T
79 43 N
79 44 N
79 45 N
79 46 T
79 47 N
79 48 H
79 49 N
79 50 N
80 1 H
80 2 N
80 3 H
80 4 N
80 5 N
80 6 B
80 7 B
80 8 N
80 9 N
80 10 H
80 11 N
80 12 N
80 13 N
80 14 N
80 15 N
80 16 N
80 17 H
80 18 B
80 19 N
80 20 N
80 21 H
80 22 N
80 23 B
80 24 N
80 25 N
80 26 B
80 27 B
80 28 N
80 29 N
80 30 N
80 31 N
80 32 H
80 33 T
80 34 N
80 35 N
80 36 N
80 37 H
80 38 N
80 39 T
80 40 H
80 41 T
80 42 N
80 43 N
80 44 B
80 45 T
80 46 H
80 47 N
80 48 N
80 49 N
80 50 H
81 1 B
81 2 T
81 3 N
81 4 N
81 5 B
81 6 T
81 7 T
81 8 H
81 9 B
81 10 N
81 11 T
81 12 N
81 13 N
81 14 T
81 15 N
81 16 N
81 17 N
81 18 N
81 19 N
81 20 T
81 21 H
81 22 T
81 23 N
81 24 N
81 25 N
81 26 B
81 27 T
81 28 N
81 29 B
81 30 T
81 31 T
81 32 H
81 33 N
81 34 N
81 35 H
81 36 H
81 37 N
81 38 N
81 39 T
81 40 T
81 41 N
81 42 H
81 43 N
81 44 B
81 45 T
81 46 N
81 47 N
81 48 N
81 49 N
81 50 H
82 1 H
82 2 N
82 3 N
82 4 N
82 5 H
82 6 B
82 7 N
82 8 N
82 9 N
82 10 H
82 11 N
82 12 N
82 13 N
82 14 T
82 15 N
82 16 H
82 17 N
82 18 T
82 19 H
82 20 N
82 21 N
82 22 B
82 23 N
82 24 T
82 25 H
82 26 N
82 27 H
82 28 T
82 29 N
82 30 N
82 31 B
82 32 H
82 33 N
82 34 H
82 35 N
82 36 H
82 37 H
82 38 N
82 39 H
82 40 N
82 41 N
82 42 T
82 43 N
82 44 N
82 45 N
82 46 T
82 47 N
82 48 T
82 49 T
82 50 T
83 1 H
83 2 T
83 3 H
83 4 H
83 5 T
83 6 T
83 7 N
83 8 B
83 9 N
83 10 H
83 11 N
83 12 N
83 13 N
83 14 B
83 15 N
83 16 H
83 17 N
83 18 N
83 19 N
83 20 B
83 21 T
83 22 N
83 23 N
83 24 N
83 25 H
83 26 N
83 27 B
83 28 N
83 29 N
83 30 T
83 31 N
83 32 T
83 33 N
83 34 N
83 35 N
83 36 N
83 37 H
83 38 N
83 39 N
83 40 H
83 41 B
83 42 N
83 43 H
83 44 N
83 45 T
83 46 N
83 47 N
83 48 N
83 49 N
83 50 N
84 1 H
84 2 N
84 3 T
84 4 H
84 5 N
84 6 N
84 7 T
84 8 B
84 9 N
84 10 N
84 11 N
84 12 B
84 13 T
84 14 N
84 15 N
84 16 H
84 17 B
84 18 N
84 19 H
84 20 N
84 21 H
84 22 T
84 23 H
84 24 N
84 25 H
84 26 B
84 27 H
84 28 H
84 29 B
84 30 H
84 31 T
84 32 B
84 33 N
84 34 T
84 35 H
84 36 T
84 37 N
84 38 B
84 39 N
84 40 B
84 41 T
84 42 H
84 43 T
84 44 B
84 45 B
84 46 N
84 47 N
84 48 H
84 49 N
84 50 N
85 1 T
85 2 N
85 3 N
85 4 N
85 5 T
85 6 N
85 7 N
85 8 T
85 9 T
85 10 H
85 11 N
85 12 H
85 13 H
85 14 N
85 15 N
85 16 N
85 17 T
85 18 H
85 19 B
85 20 B
85 21 N
85 22 H
85 23 H
85 24 N
85 25 H
85 26 T
85 27 N
85 28 N
85 29 N
85 30 H
85 31 H
85 32 H
85 33 H
85 34 N
85 35 N
85 36 N
85 37 N
85 38 N
85 39 B
85 40 N
85 41 N
85 42 N
85 43 H
85 44 N
85 45 N
85 46 N
85 47 B
85 48 T
85 49 H
85 50 T
86 1 T
86 2 N
86 3 N
86 4 N
86 5 N
86 6 N
86 7 H
86 8 N
86 9 N
86 10 N
86 11 N
86 12 T
86 13 N
86 14 N
86 15 T
86 16 N
86 17 T
86 18 H
86 19 H
86 20 N
86 21 N
86 22 N
86 23 N
86 24 H
86 25 N
86 26 T
86 27 N
86 28 N
86 29 N
86 30 N
86 31 H
86 32 N
86 33 T
86 34 N
86 35 B
86 36 H
86 37 N
86 38 N
86 39 N
86 40 T
86 41 T
86 42 B
86 43 B
86 44 B
86 45 H
86 46 N
86 47 T
86 48 N
86 49 N
86 50 H
87 1 H
87 2 T
87 3 H
87 4 T
87 5 N
87 6 N
87 7 H
87 8 T
87 9 H
87 10 H
87 11 N
87 12 N
87 13 N
87 14 N
87 15 N
87 16 N
87 17 N
87 18 H
87 19 N
87 20 N
87 21 N
87 22 N
87 23 N
87 24 N
87 25 H
87 26 H
87 27 T
87 28 N
87 29 N
87 30 T
87 31 N
87 32 N
87 33 T
87 34 H
87 35 H
87 36 T
87 37 N
87 38 H
87 39 N
87 40 N
87 41 T
87 42 T
87 43 B
87 44 N
87 45 H
87 46 T
87 47 N
87 48 B
87 49 B
87 50 N
88 1 N
88 2 N
88 3 N
88 4 T
88 5 N
88 6 N
88 7 N
88 8 B
88 9 N
88 10 H
88 11 N
88 12 N
88 13 B
88 14 N
88 15 N
88 16 N
88 17 B
88 18 H
88 19 N
88 20 N
88 21 N
88 22 T
88 23 N
88 24 T
88 25 H
88 26 H
88 27 N
88 28 B
88 29 N
88 30 N
88 31 N
88 32 T
88 33 H
88 34 H
88 35 B
88 36 N
88 37 T
88 38 H
88 39 H
88 40 B
88 41 N
88 42 H
88 43 H
88 44 H
88 45 N
88 46 H
88 47 T
88 48 N
88 49 H
88 50 N
89 1 N
89 2 H
89 3 T
89 4 N
89 5 H
89 6 N
89 7 N
89 8 B
89 9 N
89 10 N
89 11 N
89 12 N
89 13 N
89 14 H
89 15 N
89 16 H
89 17 T
89 18 N
89 19 N
89 20 N
89 21 T
89 22 N
89 23 B
89 24 N
89 25 N
89 26 T
89 27 H
89 28 N
89 29 N
89 30 N
89 31 H
89 32 H
89 33 T
89 34 N
89 35 N
89 36 N
89 37 N
89 38 N
89 39 N
89 40 N
89 41 T
89 42 N
89 43 N
89 44 B
89 45 T
89 46 H
89 47 N
89 48 H
89 49 T
89 50 N
90 1 H
90 2 N
90 3 N
90 4 N
90 5 N
90 6 H
90 7 N
90 8 T
90 9 T
90 10 N
90 11 T
90 12 N
90 13 H
90 14 T
90 15 H
90 16 H
90 17 N
90 18 H
90 19 T
90 20 H
90 21 H
90 22 N
90 23 H
90 24 N
90 25 B
90 26 N
90 27 N
90 28 N
90 29 N
90 30 N
90 31 T
90 32 N
90 33 T
90 34 B
90 35 N
90 36 T
90 37 N
90 38 B
90 39 B
90 40 N
90 41 N
90 42 N
90 43 N
90 44 H
90 45 N
90 46 N
90 47 B
90 48 N
90 49 N
90 50 H
91 1 H
91 2 T
91 3 N
91 4 N
91 5 N
91 6 N
91 7 H
91 8 B
91 9 N
91 10 N
91 11 N
91 12 N
91 13 H
91 14 T
91 15 N
91 16 T
91 17 N
91 18 N
91 19 N
91 20 T
91 21 N
91 22 N
91 23 N
91 24 T
91 25 B
91 26 N
91 27 N
91 28 N
91 29 B
91 30 N
91 31 H
91 32 N
91 33 N
91 34 T
91 35 N
91 36 N
91 37 T
91 38 N
91 39 H
91 40 N
91 41 H
91 42 N
91 43 T
91 44 N
91 45 H
91 46 H
91 47 N
91 48 N
91 49 H
91 50 N
92 1 N
92 2 N
92 3 B
92 4 B
92 5 N
92 6 B
92 7 H
92 8 H
92 9 H
92 10 T
92 11 N
92 12 H
92 13 N
92 14 B
92 15 H
92 16 T
92 17 H
92 18 B
92 19 T
92 20 H
92 21 N
92 22 T
92 23 N
92 24 H
92 25 N
92 26 N
92 27 H
92 28 B
92 29 T
92 30 N
92 31 N
92 32 N
92 33 B
92 34 N
92 35 T
92 36 N
92 37 T
92 38 H
92 39 N
92 40 H
92 41 N
92 42 N
92 43 H
92 44 B
92 45 H
92 46 T
92 47 T
92 48 N
92 49 H
92 50 H
93 1 H
93 2 N
93 3 N
93 4 N
93 5 N
93 6 T
93 7 N
93 8 N
93 9 H
93 10 B
93 11 T
93 12 N
93 13 T
93 14 N
93 15 N
93 16 T
93 17 H
93 18 N
93 19 N
93 20 N
93 21 H
93 22 T
93 23 H
93 24 N
93 25 B
93 26 N
93 27 H
93 28 T
93 29 H
93 30 N
93 31 N
93 32 T
93 33 N
93 34 H
93 35 N
93 36 H
93 37 N
93 38 H
93 39 H
93 40 B
93 41 H
93 42 N
93 43 H
93 44 T
93 45 H
93 46 N
93 47 B
93 48 H
93 49 N
93 50 N
94 1 N
94 2 N
94 3 N
94 4 T
94 5 N
94 6 N
94 7 N
94 8 N
94 9 T
94 10 N
94 11 H
94 12 N
94 13 N
94 14 T
